gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,35.45,34.99,1
Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,153.41,1713.58,1
Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,72.93,534.82,1
Female,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,152.76,4377.1,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,109.26,116.77,1
Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,149.28,3690.3,1
Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.05,268.6,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),65.32,68.45,0
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,136.73,1007.72,1
Male,0,No,No,1,Yes,No,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.93,98.16,1
Female,0,Yes,Yes,20,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,124.41,2241.28,1
Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.2,2388.34,1
Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.82,1043.09,0
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),127.96,791.6,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.42,31.22,1
Male,0,No,No,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.91,178.67,1
Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.33,100.07,0
Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),114.91,1334.9,1
Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.71,2591.11,0
Female,0,No,Yes,24,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.7,853.32,1
Male,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,121.51,472.47,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.23,27.62,1
Female,1,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,151.45,2869.58,1
Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,150.36,1918.83,1
Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,125.64,1321.54,1
Male,0,No,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),158.48,3425.46,1
Female,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),150.22,995.34,1
Male,0,Yes,No,22,No,No phone service,DSL,,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,83.38,1947.13,1
Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.9,542.08,1
Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),72.5,547.98,1
Female,0,No,No,18,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,129.48,2400.92,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.8,110.49,1
Male,1,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,122.09,2197.71,1
Female,1,Yes,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,141.81,3045.76,1
Female,0,Yes,No,24,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.36,689.1,1
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,102.52,300.15,1
Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,119.84,566.45,1
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,124.05,121.11,1
Female,0,Yes,No,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),34.58,896.37,1
Male,1,Yes,No,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.73,955.47,0
Male,0,Yes,Yes,28,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.8,884.86,0
